created_at,id,full_text,cleaned_text,entities,retweet_count,favorite_count,CountyId,user_name,user_followers_count,user_friends_count,user_listed_count,favourites_count,user_location,geo
2020-04-03 20:40:45+00:00,1246175831531163652,"Besties of the time Corona. Brothers. 🐶❤️❌⭕️ 
#dog #dogsofinstagram #love #puppy #goldenretriever #terrier #besties #happiness @ Los Angeles, California https://t.co/zEXyKOedma","besties time brothers 🐶❤️❌⭕️ dog dogsofinstagram love puppy goldenretriever terrier besties happiness los angeles california
","{'hashtags': [{'text': 'dog', 'indices': [46, 50]}, {'text': 'dogsofinstagram', 'indices': [51, 67]}, {'text': 'love', 'indices': [68, 73]}, {'text': 'puppy', 'indices': [74, 80]}, {'text': 'goldenretriever', 'indices': [81, 97]}, {'text': 'terrier', 'indices': [98, 106]}, {'text': 'besties', 'indices': [107, 115]}, {'text': 'happiness', 'indices': [116, 126]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/zEXyKOedma', 'expanded_url': 'https://www.instagram.com/p/B-iFBQmFInQ/?igshid=iq9sx85if1l0', 'display_url': 'instagram.com/p/B-iFBQmFInQ/…', 'indices': [153, 176]}]}",4,2,,Nicholas Guilak,3604,828,8,221,,"[-118.243, 34.0522]"
2020-04-03 20:41:37+00:00,1246176049521721356,"As states respond to the pandemic, bicycling and bike shops have their Paul Revere moment  https://t.co/zpEsGFHafV","states respond pandemic bicycling bike shops paul revere moment
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/zpEsGFHafV', 'expanded_url': 'http://www.pedallove.org/why-storytelling-matters-blog/2020/4/1/bike-shops-have-their-paul-revere', 'display_url': 'pedallove.org/why-storytelli…', 'indices': [91, 114]}]}",1,3,53035,Pedal Love,4896,2905,250,69301,"Poulsbo, WA","[-118.1777262, 33.7667732]"
2020-04-02 16:05:37+00:00,1245744203763781632,"We are happy to partner with hofbrauhaus_pittsburgh and autismspeaks for this completely virtual fundraiser (respecting social distancing). In honor of World Autism Month, we are giving away over $110 of Hofbrauhaus… https://t.co/IDbNPeIN1Z","happy paner hofbrauhauspittsburgh autismspeaks completely viual fundraiser respecting social distancing honor world autism month giving away hofbrauhaus…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/IDbNPeIN1Z', 'expanded_url': 'https://www.instagram.com/p/B-fAummDAUo/?igshid=1n4s0tidu6sv2', 'display_url': 'instagram.com/p/B-fAummDAUo/…', 'indices': [217, 240]}]}",0,0,42003,Crawl For a Cause,15,40,0,4,"Pittsburgh, PA","[-79.9975, 40.4411]"
2020-04-02 16:06:47+00:00,1245744497486712833,https://t.co/eodJzHLkII,"
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/eodJzHLkII', 'expanded_url': 'http://www.tlcrescuepa.com/news/covid19', 'display_url': 'tlcrescuepa.com/news/covid19', 'indices': [0, 23]}]}",0,0,42029,To Love a Canine,505,208,33,682,"Kimberton, PA","[-74.0007613, 40.7207559]"
2020-04-02 16:08:23+00:00,1245744899888050176,"Due to the governor's stay at home order, we have modified our in store pickup to ensure safety. We are so grateful for your business and want to stay here for you during this crisis @ Alexandria, Virginia https://t.co/KmAotVzYHy","due governors stay home order modified store pickup ensure safety grateful business want stay crisis alexandria virginia
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/KmAotVzYHy', 'expanded_url': 'https://www.instagram.com/p/B-fBDbKB2ve/?igshid=1d6b6mflh2a58', 'display_url': 'instagram.com/p/B-fBDbKB2ve/…', 'indices': [206, 229]}]}",0,0,51107,NeighborhoodPharmacy,483,211,29,23,"Alexandria, VA","[-77.04722222, 38.80472222]"
2020-04-02 16:09:53+00:00,1245745277564223493,I love our neighborhood and the COVID Cows so much! Y’all wash your hooves. #COVID19 @ Five Points Historic District https://t.co/NErp3RxR3E,"love neighborhood cows much ’ wash hooves five points historic district
","{'hashtags': [{'text': 'COVID19', 'indices': [76, 84]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/NErp3RxR3E', 'expanded_url': 'https://www.instagram.com/p/B-fBOX9gtV3/?igshid=18znzv46d88a7', 'display_url': 'instagram.com/p/B-fBOX9gtV3/…', 'indices': [117, 140]}]}",0,0,36037,Lane Clemons,306,1226,7,830,"Alabama, USA","[-86.5759133, 34.7384977]"
2020-04-02 16:10:12+00:00,1245745357419622402,"I’m at this point in my napkin stash.  #coronavid19 #coronavirus @ Royal Palm Beach, Florida https://t.co/hO8E2KIC86","’ point napkin stash vid royal palm beach florida
","{'hashtags': [{'text': 'coronavid19', 'indices': [39, 51]}, {'text': 'coronavirus', 'indices': [52, 64]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/hO8E2KIC86', 'expanded_url': 'https://www.instagram.com/p/B-fBQgMD__TV45X8BttyaTWACKClGcjtGpZnmE0/?igshid=w8c6l1zft33h', 'display_url': 'instagram.com/p/B-fBQgMD__TV…', 'indices': [93, 116]}]}",0,0,,NeedRogaine,400,1237,6,8644,,"[-80.22917, 26.70576]"
2020-04-02 16:28:30+00:00,1245749962270478336,#sip #shelterinplace #stayhome #stayhealthy #flattenthecurve #mandycorriearealestate #realtor #realestate #wrealestate #community #sonomacountyrealestate #bossrealtor #norcal #sonomacountyrealtor #winecountryrealtor… https://t.co/rv6sNApUlB,"sip shelterinplace stayhome stayhealthy flattenthecurve mandycorriearealestate realtor realestate wrealestate community sonomacountyrealestate bossrealtor norcal sonomacountyrealtor winecountryrealtor…
","{'hashtags': [{'text': 'sip', 'indices': [0, 4]}, {'text': 'shelterinplace', 'indices': [5, 20]}, {'text': 'stayhome', 'indices': [21, 30]}, {'text': 'stayhealthy', 'indices': [31, 43]}, {'text': 'flattenthecurve', 'indices': [44, 60]}, {'text': 'mandycorriearealestate', 'indices': [61, 84]}, {'text': 'realtor', 'indices': [85, 93]}, {'text': 'realestate', 'indices': [94, 105]}, {'text': 'wrealestate', 'indices': [106, 118]}, {'text': 'community', 'indices': [119, 129]}, {'text': 'sonomacountyrealestate', 'indices': [130, 153]}, {'text': 'bossrealtor', 'indices': [154, 166]}, {'text': 'norcal', 'indices': [167, 174]}, {'text': 'sonomacountyrealtor', 'indices': [175, 195]}, {'text': 'winecountryrealtor', 'indices': [196, 215]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/rv6sNApUlB', 'expanded_url': 'https://www.instagram.com/p/B-fDWqMFMUu/?igshid=1n4mvpm5x442l', 'display_url': 'instagram.com/p/B-fDWqMFMUu/…', 'indices': [217, 240]}]}",0,0,6097,"Mandy Corriea, Real Estate Agent",98,112,2,21,"Windsor, CA","[-122.8115699, 38.5487369]"
2020-04-02 16:30:42+00:00,1245750516254113798,"Read about the latest Covid-19 updates and resources on our website: https://t.co/a6ywUbh74B

#Covid19 #stimuluspackage","read latest updates resources website stimuluspackage
","{'hashtags': [{'text': 'Covid19', 'indices': [94, 102]}, {'text': 'stimuluspackage', 'indices': [103, 119]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/a6ywUbh74B', 'expanded_url': 'http://www.athenscpa.net', 'display_url': 'athenscpa.net', 'indices': [69, 92]}]}",1,1,13059,"Seymour & Perry, LLC",28,190,0,58,"Athens, GA","[-83.4651587, 33.9216051]"
2020-04-02 16:32:03+00:00,1245750856118657024,"Practicing social distancing the best we can. 

In other words, I don't like people. @ Georgia https://t.co/C96FilXpHR","practicing social distancing best words dont like people georgia
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/C96FilXpHR', 'expanded_url': 'https://www.instagram.com/p/B-fDwm7hcyK/?igshid=1u8099w1oans2', 'display_url': 'instagram.com/p/B-fDwm7hcyK/…', 'indices': [95, 118]}]}",0,0,39039,Harold Andrews,97,183,5,0,"Defiance, Ohio USA","[-83.5, 33.0]"
2020-04-02 16:51:17+00:00,1245755696269926401,"Lots of one-on-one whiffle ball these days.
#stayhome #brothers #whiffleball #getoutside #maine @ North Yarmouth https://t.co/6eMOExkPJ4","lots oneonone whiffle ball days stayhome brothers whiffleball getoutside maine noh yarmouth
","{'hashtags': [{'text': 'stayhome', 'indices': [44, 53]}, {'text': 'brothers', 'indices': [54, 63]}, {'text': 'whiffleball', 'indices': [64, 76]}, {'text': 'getoutside', 'indices': [77, 88]}, {'text': 'maine', 'indices': [89, 95]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/6eMOExkPJ4', 'expanded_url': 'https://www.instagram.com/p/B-fF9l9APct/?igshid=k435yc88xwse', 'display_url': 'instagram.com/p/B-fF9l9APct/…', 'indices': [113, 136]}]}",0,0,36007,Tony Donnelly,172,213,11,1589,Maine,"[-70.2494, 43.82889]"
2020-04-02 16:51:46+00:00,1245755817397071873,"Future Tigers don't rest, always hungry, always eating @LSUfootball @LSUbaseball @LSUSoccer 
@onepeloton @RUHS_Football  @lsu_hq @ESPNBooger #wecoming #shoecontract the kid is in rare form...
#COVID19 https://t.co/MHuNpmWdyw","future tigers dont rest always hungry always eating lsufootball lsubaseball lsusoccer onepeloton ruhsfootball lsuhq espnbooger wecoming shoecontract kid rare form
","{'hashtags': [{'text': 'wecoming', 'indices': [141, 150]}, {'text': 'shoecontract', 'indices': [151, 164]}, {'text': 'COVID19', 'indices': [192, 200]}], 'symbols': [], 'user_mentions': [{'screen_name': 'LSUfootball', 'name': 'LSU Football', 'id': 137396575, 'id_str': '137396575', 'indices': [55, 67]}, {'screen_name': 'LSUbaseball', 'name': 'LSU Baseball', 'id': 28355356, 'id_str': '28355356', 'indices': [68, 80]}, {'screen_name': 'LSUSoccer', 'name': 'LSU Soccer', 'id': 40890253, 'id_str': '40890253', 'indices': [81, 91]}, {'screen_name': 'onepeloton', 'name': 'Peloton', 'id': 771833052, 'id_str': '771833052', 'indices': [93, 104]}, {'screen_name': 'RUHS_Football', 'name': 'Redondo Union HS FB', 'id': 1319082998, 'id_str': '1319082998', 'indices': [105, 119]}, {'screen_name': 'lsu_hq', 'name': 'LSU Recruiting HQ 🐯', 'id': 939206867267608577, 'id_str': '939206867267608577', 'indices': [121, 128]}, {'screen_name': 'ESPNBooger', 'name': 'Booger', 'id': 701232481, 'id_str': '701232481', 'indices': [129, 140]}], 'urls': [], 'media': [{'id': 1245755811684442112, 'id_str': '1245755811684442112', 'indices': [201, 224], 'media_url': 'http://pbs.twimg.com/media/EUnQT3hUYAASMoH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUnQT3hUYAASMoH.jpg', 'url': 'https://t.co/MHuNpmWdyw', 'display_url': 'pic.twitter.com/MHuNpmWdyw', 'expanded_url': 'https://twitter.com/Thebigchocolat1/status/1245755817397071873/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1152, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]}",0,1,6037,Thebigchocolatedipped,55,608,0,11178,"Redondo Beach, CA","[-118.3811416, 33.8197124]"
2020-04-09 03:40:04+00:00,1248093296116678657,"“We got through it as a family, now we need to get through it as a nation.” OCFA captain recovered from COVID 19. He says wearing masks, hand washing and staying 6 feet apart- kept his family virus free. #cbsla… https://t.co/rqoW0KnlFZ","“ got family need get nation ” ocfa captain recovered says wearing masks hand washing staying feet apa kept family free cbsla…
","{'hashtags': [{'text': 'cbsla', 'indices': [204, 210]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/rqoW0KnlFZ', 'expanded_url': 'https://www.instagram.com/p/B-vs-z4lGoH/?igshid=ktlibbvaogdp', 'display_url': 'instagram.com/p/B-vs-z4lGoH/…', 'indices': [212, 235]}]}",6,30,,Stacey Butler,2764,403,47,230,,"[-117.793, 33.6841]"
2020-04-09 03:43:33+00:00,1248094172634120192,"Corona Cooking Night 2

The Mexican restaurant I usually get beans and rice from closed due to covvid-19 so dinner plans were scrapped and we ate @tacobell which was alright...until we had to poop!

#dinner… https://t.co/cTwfbVSFfR","cooking night mexican restaurant usually get beans rice closed due covvid dinner plans scrapped ate tacobell alrightuntil poop dinner…
","{'hashtags': [{'text': 'dinner', 'indices': [199, 206]}], 'symbols': [], 'user_mentions': [{'screen_name': 'tacobell', 'name': 'Taco Bell', 'id': 7831092, 'id_str': '7831092', 'indices': [146, 155]}], 'urls': [{'url': 'https://t.co/cTwfbVSFfR', 'expanded_url': 'https://www.instagram.com/p/B-vtYNdHqbF/?igshid=1on516cs5gmsr', 'display_url': 'instagram.com/p/B-vtYNdHqbF/…', 'indices': [208, 231]}]}",0,0,41029,Cody Landis,60,11,7,255,"Central Point, OR","[-122.912, 42.3748]"
2020-04-04 14:48:44+00:00,1246449631195803648,"I am greatly appreciating Covid 19, way of life. 
This magnificent virus has leveled the playing field in one soft unexpected swoop.... 
High respect for such power. 
What is really important in life, is NOW… https://t.co/3QfbZi3elT","greatly appreciating way life magnificent leveled playing field one soft unexpected swoop high respect power really impoant life now…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3QfbZi3elT', 'expanded_url': 'https://www.instagram.com/p/B-kBhwhngiy/?igshid=70jtln5q5l4h', 'display_url': 'instagram.com/p/B-kBhwhngiy/…', 'indices': [209, 232]}]}",0,0,17197,Suzette Lundberg,5,19,0,2,"Crete, Greece","[-117.26, 32.9954]"
2020-04-04 14:01:36+00:00,1246437770069004289,"What can you make out of this? 
•
•
#quarantinelife #sololife #everybodyneedslove #boatlife #yachtlife #saltlife #adiosbeaches #covid #entertainment @ Miami Beach, Florida https://t.co/sF6Smft9od","make • • quarantinelife sololife everybodyneedslove boatlife yachtlife saltlife adiosbeaches enteainment miami beach florida
","{'hashtags': [{'text': 'quarantinelife', 'indices': [36, 51]}, {'text': 'sololife', 'indices': [52, 61]}, {'text': 'everybodyneedslove', 'indices': [62, 81]}, {'text': 'boatlife', 'indices': [82, 91]}, {'text': 'yachtlife', 'indices': [92, 102]}, {'text': 'saltlife', 'indices': [103, 112]}, {'text': 'adiosbeaches', 'indices': [113, 126]}, {'text': 'covid', 'indices': [127, 133]}, {'text': 'entertainment', 'indices': [134, 148]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/sF6Smft9od', 'expanded_url': 'https://www.instagram.com/p/B-j7vVcguhU/?igshid=138orx3xd2fli', 'display_url': 'instagram.com/p/B-j7vVcguhU/…', 'indices': [172, 195]}]}",0,0,12086,Advantaged Yachts,1058,1726,26,148,"Miami, Florida","[-80.1341, 25.813]"
2020-04-04 14:22:25+00:00,1246443008591114243,"New episode of Covid 19 #SmallBizStories dropping today featuring estrongbeauty from @easalon! Stay tuned! #LBJMedia #WhatsYourStory #TeamEAS #Covid19 @ Allentown, Pennsylvania https://t.co/bNwKGQrqec","new episode smallbizstories dropping today featuring estrongbeauty easalon stay tuned lbjmedia whatsyourstory teameas allentown pennsylvania
","{'hashtags': [{'text': 'SmallBizStories', 'indices': [24, 40]}, {'text': 'LBJMedia', 'indices': [107, 116]}, {'text': 'WhatsYourStory', 'indices': [117, 132]}, {'text': 'TeamEAS', 'indices': [133, 141]}, {'text': 'Covid19', 'indices': [142, 150]}], 'symbols': [], 'user_mentions': [{'screen_name': 'easalon', 'name': ""Elizabeth Anthony's"", 'id': 1414412252, 'id_str': '1414412252', 'indices': [85, 93]}], 'urls': [{'url': 'https://t.co/bNwKGQrqec', 'expanded_url': 'https://www.instagram.com/p/B-j-g_yFdxx/?igshid=1gx54pbha4ydr', 'display_url': 'instagram.com/p/B-j-g_yFdxx/…', 'indices': [177, 200]}]}",1,1,42077,Bardales,1561,159,50,2467,"Allentown, PA","[-75.4773, 40.6017]"
2020-04-04 14:24:19+00:00,1246443486997594113,3.4M “Spent the morning #hiking &amp; #running up the Kuilau Ridge Trail in Kauai” 😅 #healthyish #lifestyle #selfcare #ifit #nordictrack #commercial2950 #selflove #selfless #love #hike #run  #quarantine #coronavirus… https://t.co/8Os18vxWz2,"“ spent morning hiking amp running kuilau ridge trail kauai ” 😅 healthyish lifestyle selfcare ifit nordictrack commercial selflove selfless love hike run quarantine …
","{'hashtags': [{'text': 'hiking', 'indices': [24, 31]}, {'text': 'running', 'indices': [38, 46]}, {'text': 'healthyish', 'indices': [85, 96]}, {'text': 'lifestyle', 'indices': [97, 107]}, {'text': 'selfcare', 'indices': [108, 117]}, {'text': 'ifit', 'indices': [118, 123]}, {'text': 'nordictrack', 'indices': [124, 136]}, {'text': 'commercial2950', 'indices': [137, 152]}, {'text': 'selflove', 'indices': [153, 162]}, {'text': 'selfless', 'indices': [163, 172]}, {'text': 'love', 'indices': [173, 178]}, {'text': 'hike', 'indices': [179, 184]}, {'text': 'run', 'indices': [185, 189]}, {'text': 'quarantine', 'indices': [191, 202]}, {'text': 'coronavirus', 'indices': [203, 215]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8Os18vxWz2', 'expanded_url': 'https://www.instagram.com/p/B-j-uxqJl5q/?igshid=t5v4bgm9mr42', 'display_url': 'instagram.com/p/B-j-uxqJl5q/…', 'indices': [217, 240]}]}",0,3,,Peace Love Wine,1255,1998,28,12305,,"[-73.70777778, 41.12861111]"
2020-04-04 14:45:15+00:00,1246448754728804352,"🌀
covid-19 pandemic quarantine
these are
the people
of
Granville, Ohio | March 2020
.
the Mixa family
Winstead Circle
.
.
✨ PLEASE READ ✨
.
as a documentary / editorial photographer who lives in Granville, Ohio
i am… https://t.co/ZLxHv1ZFJq","🌀 pandemic quarantine people granville ohio march mixa family winstead circle ✨ please read ✨ documentary editorial photographer lives granville ohio am…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ZLxHv1ZFJq', 'expanded_url': 'https://www.instagram.com/p/B-kBIO_gJ1U/?igshid=m6sp58a8e0pa', 'display_url': 'instagram.com/p/B-kBIO_gJ1U/…', 'indices': [217, 240]}]}",0,0,39041,henrY Leiter Foto,704,1904,39,1664,"Columbus, OH","[-82.5122, 40.0675]"
2020-04-04 14:45:18+00:00,1246448767458512896,"Breakfast spot this morning #socialdistancing #breakfastfromthecar #marinabay #boatsofinstagram @ Boston, Massachusetts https://t.co/I459Cb30Zc","breakfast spot morning socialdistancing breakfastfromthecar marinabay boatsofinstagram boston massachusetts
","{'hashtags': [{'text': 'socialdistancing', 'indices': [28, 45]}, {'text': 'breakfastfromthecar', 'indices': [46, 66]}, {'text': 'marinabay', 'indices': [67, 77]}, {'text': 'boatsofinstagram', 'indices': [78, 95]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/I459Cb30Zc', 'expanded_url': 'https://www.instagram.com/p/B-kBIpSnDQYwAn9fL3I4mSZYO0gy28lqiNCv0s0/?igshid=1qyfbdorkmux1', 'display_url': 'instagram.com/p/B-kBIpSnDQYw…', 'indices': [120, 143]}]}",0,1,25025,Eric Gallion,179,405,3,8051,"Boston, MA","[-71.0565, 42.3577]"
2020-04-04 14:45:41+00:00,1246448863747215363,Grateful for the sacrifices those on the front lines are make. You are our HEROS❤️ #covid19 @ TIPS Roadside &amp; The Tri Tip Trolley https://t.co/ourSR6FDUw,"grateful sacrifices front lines make heros❤️ tips roadside amp tri tip trolley
","{'hashtags': [{'text': 'covid19', 'indices': [83, 91]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ourSR6FDUw', 'expanded_url': 'https://www.instagram.com/p/B-kBLchFJ6N/?igshid=1wlakvbyze092', 'display_url': 'instagram.com/p/B-kBLchFJ6N/…', 'indices': [134, 157]}]}",0,0,6097,TIPS Roadside,569,1094,28,226,"Kenwood, CA","[-122.55598318, 38.42431087]"
2020-04-04 14:45:54+00:00,1246448918478667776,"Some of you may be online shopping during this pandemic. Me? I browse rescue dogs 🙋‍♀️ This beautiful boy popped up on my feed. To the great Malamute in the sky: “Take that wheel, YO, &amp; don’t let me push the… https://t.co/lgEDuhbgN2","may online shopping pandemic browse rescue dogs 🙋‍♀️ beautiful boy popped feed great malamute sky “ take wheel yo amp ’ let push the…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/lgEDuhbgN2', 'expanded_url': 'https://www.instagram.com/p/B-kBM8cJihH/?igshid=1o40w3hixk05e', 'display_url': 'instagram.com/p/B-kBM8cJihH/…', 'indices': [213, 236]}]}",0,0,,Almine Barton,227,64,39,39,,"[-122.678249, 45.518237]"
